name,price,rating,image_url,image_path,source,category_name,product_url
trendyol Brown Body Fitted Accessory Detailed Woven Maxi Evening Dress Night Graduation Dress,804,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/brown-body-fitted-accessory-detailed-woven-maxi-evening-dress-night-graduation-dress/Z90916169F24B65005EEFZ/p/?o=e2bb26322d8a675f
ONLY Womens Nova Life Shirt Dress,863,4.42,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/only-womens-nova-life-shirt-dress/Z3085256D5BA30A7FFB23Z/p/?o=z3085256d5ba30a7ffb23z-1
SHEIN Elegant Party Solid Color Hollow Out Mermaid Dress,"1,299",0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/shein-elegant-party-solid-color-hollow-out-mermaid-dress/Z1C9C8B749A7FAC7D7BF4Z/p/?o=cec8129f5b408def
trendyol Stretchy Maxi Brown Knitted Dress  ALine with Straps and Low Back,"1,386",5.01,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/stretchy-maxi-brown-knitted-dress-aline-with-straps-and-low-back/Z6F7E49AAB71D1F351019Z/p/?o=af203a434ecc75aa
trendyol Light Yellow Waist Opening Drape Detail Strap Woven Maxi Dress,"2,699",0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/light-yellow-waist-opening-drape-detail-strap-woven-maxi-dress/Z29B7E68A894A4B663984Z/p/?o=d4d607e20977693c
"trendyol Stretchy Knitted Pencil Dress with Bright Surface  Ecru Floral Print, Boat Rock Body Sitting","1,323",5.02,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/stretchy-knitted-pencil-dress-with-bright-surface-ecru-floral-print-boat-rock-body-sitting/Z7AEAC1C949873FC583A1Z/p/?o=c210e01676b669ba
ONLY Onlmay Life S/S Midi Dress Box Jrs,539,5.03,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/onlmay-life-s-s-midi-dress-box-jrs/Z7117AE3FA2BDA5FE53B3Z/p/?o=z7117ae3fa2bda5fe53b3z-2
trendyol Black Geometric Printed Zero Sleeve V Neck Hem Ruffled Midi Knitted Dress,755.63,5.02,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/black-geometric-printed-zero-sleeve-v-neck-hem-ruffled-midi-knitted-dress/Z60A0A6C73E184EFB0CF1Z/p/?o=b740a21ac665df7d
trendyol BlackWhite Bow Detailed Knitted Crepe Maxi Unlined Chic/Evening Dress,"1,512",0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/blackwhite-bow-detailed-knitted-crepe-maxi-unlined-chic-evening-dress/Z2A1BCCF0AFA779F466E6Z/p/?o=c7cde4d4b9c9de2a
Shein Asymmetric Neck Ruched Waist Gather Skirt Elegant Romantic Women Dress,999,3.84,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/asymmetric-neck-ruched-waist-gather-skirt-elegant-romantic-women-dress/Z28AD81994DD824B77E58Z/p/?o=c08017ff5c6bbafd
trendyol Black Boat Neck Backless Slit Fitted Maxi Flexible Knitted Dress TWOAW24EL00824,661,5.06,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/black-boat-neck-backless-slit-fitted-maxi-flexible-knitted-dress-twoaw24el00824/Z868A3601BA62A8385114Z/p/?o=z868a3601ba62a8385114z-2
trendyol Light Blue Straight ALine Bow Short / Mini Woven Dress,"1,512",5.01,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/light-blue-straight-aline-bow-short-mini-woven-dress/Z13B49D9DCAF5E198071AZ/p/?o=a0b7421719a7c6ce
trendyol Fuchsia Waist Opening Midi Corset Stitching Detail Midi Woven Dress,893,5.01,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/fuchsia-waist-opening-midi-corset-stitching-detail-midi-woven-dress/ZE0AAD34DA2A60F9B1E35Z/p/?o=ffd9f7dfde81ddcd
trendyol Black ALine/Bell Form Tulle Garni Detailed Midi Long Sleeve Stretchy Knitted Dress,"1,512",5.01,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/black-aline-bell-form-tulle-garni-detailed-midi-long-sleeve-stretchy-knitted-dress/Z331BAACB3D7A540173CFZ/p/?o=d24134e51788494d
trendyol Black Bodycone Zero Sleeve Slit Ruffle Detailed Flexible Thick Sandy Maxi Pencil Dress,"1,260",5.01,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/black-bodycone-zero-sleeve-slit-ruffle-detailed-flexible-thick-sandy-maxi-pencil-dress/ZF90955BE734170047492Z/p/?o=zf90955be734170047492z-4
trendyol Black Ruffle Detailed Knitted Elegant Evening Dress Graduation Dress,"2,327",4.89,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/black-ruffle-detailed-knitted-elegant-evening-dress-graduation-dress/ZF089BD2C91F5FAF60234Z/p/?o=eb5a1a211ecab7ab
SHEIN Women's Solid Color Long Sleeve Dress,"1,299",5.01,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/shein-women-s-solid-color-long-sleeve-dress/ZDC4B43CF32AEC77DAC69Z/p/?o=b8db277ceb3595cc
trendyol Plum Rose Detailed Woven Long Elegant Evening Night Graduation Dress,"1,115",3.33,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/plum-rose-detailed-woven-long-elegant-evening-night-graduation-dress/ZCB2DE3E93C32B739A570Z/p/?o=cd6d802c6850c2ca
LC WAIKIKI Belted Shirt Dress,795,4.33,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/belted-shirt-dress/ZDC39664A18DA0962E8FBZ/p/?o=ca1f94990846774a
trendyol MultiColored Abstract Ruffled Short/Mini Skater Knitted Dress,"1,197",0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/multicolored-abstract-ruffled-short-mini-skater-knitted-dress/ZD0B7C0D10BE0DF5A5A1AZ/p/?o=da2fb103aa1e674e
trendyol White Plain Maxi Woven Dress,844,5.01,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/white-plain-maxi-woven-dress/ZC1AAE076F704F1AC99CEZ/p/?o=a41a49b25bd4181d
trendyol Black Strap Bodycon Ruffle Slit Stretchy Maxi Knitted Dress,"1,071",5.01,https://f.nooncdn.com/p/pzsku/ZB3E26DCEFB290FCFDF38Z/45/1767015145/4f208f2a-adc6-4e02-8253-e525efa3d08e.jpg?width=800,product_images/trendyol Black Strap Bodycon Ruffle Slit Stretchy .jpg,Noon,fashion,https://www.noon.com/egypt-en/black-strap-bodycon-ruffle-slit-stretchy-maxi-knitted-dress/ZB3E26DCEFB290FCFDF38Z/p/?o=e39918bbb2b551cd
trendyol Brown Straight Midi Woven Dress with Accessory Detail,"1,066",5.02,https://f.nooncdn.com/p/pzsku/ZA650D784E8523584694CZ/45/1759662287/c2ccb2e8-dbbb-4c79-ad6e-e2c705122f0c.jpg?width=800,product_images/trendyol Brown Straight Midi Woven Dress with Acce.jpg,Noon,fashion,https://www.noon.com/egypt-en/brown-straight-midi-woven-dress-with-accessory-detail/ZA650D784E8523584694CZ/p/?o=ed9026429b2ec4bd
trendyol Pink Abstract Straight Cut Maxi Woven Dress,"1,057",5.01,https://f.nooncdn.com/p/pzsku/Z4333D863DDA75ABDA4C4Z/45/1759662179/666ec2e9-2b70-4d9a-8f27-761287c4a193.jpg?width=800,product_images/trendyol Pink Abstract Straight Cut Maxi Woven Dre.jpg,Noon,fashion,https://www.noon.com/egypt-en/pink-abstract-straight-cut-maxi-woven-dress/Z4333D863DDA75ABDA4C4Z/p/?o=d66130eea7383d5f
trendyol Anthracite Washed/Faded Effect Shift/Straight Cut Knit Dress,839,5.01,https://f.nooncdn.com/p/pzsku/Z49791B45D3A33F983CD5Z/45/1767014895/0b7dcfcb-042c-43b6-95c8-3ac15f40a50b.jpg?width=800,product_images/trendyol Anthracite WashedFaded Effect ShiftStraig.jpg,Noon,fashion,https://www.noon.com/egypt-en/anthracite-washed-faded-effect-shift-straight-cut-knit-dress/Z49791B45D3A33F983CD5Z/p/?o=f921bc486908ceaf
trendyol Black Plain Skater V-neck Skater/Belt Opening Sandy Midi Dress,"1,071",5.03,https://f.nooncdn.com/p/pzsku/Z2D7E01DF5ABD94F1543EZ/45/1767014964/fbd3c373-182c-4b21-a669-d6b3a758d836.jpg?width=800,product_images/trendyol Black Plain Skater Vneck SkaterBelt Openi.jpg,Noon,fashion,https://www.noon.com/egypt-en/black-plain-skater-v-neck-skater-belt-opening-sandy-midi-dress/Z2D7E01DF5ABD94F1543EZ/p/?o=c50effa600e51eca
trendyol Fuchsia Fitted Knitted Long Elegant Evening Dress,869,5.02,https://f.nooncdn.com/p/pzsku/Z5A9E46CA048990EFB5FAZ/45/1756368373/cd917ca6-b2ae-452c-ac04-6ab8e6cc30a2.jpg?width=800,product_images/trendyol Fuchsia Fitted Knitted Long Elegant Eveni.jpg,Noon,fashion,https://www.noon.com/egypt-en/fuchsia-fitted-knitted-long-elegant-evening-dress/Z5A9E46CA048990EFB5FAZ/p/?o=a43010e82554909e
trendyol Limited Edition Black Shirred Carmen Neckline Stretchy Maxi Knitted Dress,"1,449",5.02,https://f.nooncdn.com/p/pzsku/Z5EAEE6A38B37AF6EF46EZ/45/1767014159/9605a8da-4fe5-43d0-920b-b2294a3ba2b8.jpg?width=800,product_images/trendyol Limited Edition Black Shirred Carmen Neck.jpg,Noon,fashion,https://www.noon.com/egypt-en/limited-edition-black-shirred-carmen-neckline-stretchy-maxi-knitted-dress/Z5EAEE6A38B37AF6EF46EZ/p/?o=a6f1fe99c0e5b4ab
trendyol Green Shawl Patterned Flounce Woven Winter Dress TWOAW23EL01436,992,5.04,https://f.nooncdn.com/p/pzsku/ZD1C5020F1AAD67E2F311Z/45/1759661165/9742c21b-7a76-4306-a92b-6f7d2ddafe0c.jpg?width=800,product_images/trendyol Green Shawl Patterned Flounce Woven Winte.jpg,Noon,fashion,https://www.noon.com/egypt-en/green-shawl-patterned-flounce-woven-winter-dress-twoaw23el01436/ZD1C5020F1AAD67E2F311Z/p/?o=zd1c5020f1aad67e2f311z-1
"Feathers Oversized men’s T-shirt with a crew neck and short sleeves, plain design.",599.99,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/feathers-oversized-men-s-t-shirt-with-a-crew-neck-and-short-sleeves-plain-design/ZEB5832ECAF5DD4928CA5Z/p/?o=cb98351b7b08027d
Adidas 3-Stripes T-Shirt,"2,099",5.04,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/3-stripes-t-shirt/Z13F5BB65A377F593362CZ/p/?o=a2caa7537877ab3b
Layers Trousers Hanger Pants Clothes Holder Rack S Shape Multi-Purpose For Tie Organizer Storage Hanger Silver 37*31cm,180,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/layers-trousers-hanger-pants-clothes-holder-rack-s-shape-multi-purpose-for-tie-organizer-storage-hanger-silver-37-31cm/N53069413A/p/?o=a03b6dd79ef010fb
Comme De Fok Down Skin Cover For Macbook Pro 15 (2015) Multicolour,257,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/comme-de-fok-down-skin-cover-for-macbook-pro-15-2015-multicolour/N52294701A/p/?o=f954865203c5f0ac
SHEIN Raffinéa Ladies Solid Color Hollow Out Waist Drawstring Split Dress Maxi Women Outfit,999,3.113,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/shein-raffin-a-ladies-solid-color-hollow-out-waist-drawstring-split-dress-maxi-women-outfit/ZDA7D41A6B43186F80F5AZ/p/?o=zda7d41a6b43186f80f5az-2
Carina Strapless Tube Top,279.99,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/strapless-tube-top/ZC8185AB89471334FCC0BZ/p/?o=b49d200e4f6ded8e
Carina Classic Collar Relaxed Shirt,660,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/classic-collar-relaxed-shirt/Z513267AD9C2AE04661CEZ/p/?o=c113b9ff9d80bfdb
Printed Wooden Coaster Multicolour 9x9cm,89,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/printed-wooden-coaster-multicolour-9x9cm/N30370107A/p/?o=ccbcb0007c52a4bd
Fast Print Sunglasses Themed Self Adhesive Wall Sticker Black/Red 140x105cm,250,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/sunglasses-themed-self-adhesive-wall-sticker-black-red-140x105cm/N40804265A/p/?o=e88c853d94391c2f
Michael Kors Women's Metal Analog Wrist Watch MK5830,"3,788",0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/women-s-metal-analog-wrist-watch-mk5830/N32053766A/p/?o=b0a163f0aa05f27a
Unique Design Printed Coaster Multicolour 9x9cm,89,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/unique-design-printed-coaster-multicolour-9x9cm/N30370694A/p/?o=dec894854b889cde
Clue Cotton Relaxed Fit Shirt,"1,500",5.01,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/cotton-relaxed-fit-shirt/Z2911F5C9395BF2CB8128Z/p/?o=z2911f5c9395bf2cb8128z-4
Caesar Men's white cotton half-sleeve undershirt,117,3.043,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/men-s-white-cotton-half-sleeve-undershirt/ZB4290B1C79CC8051821FZ/p/?o=a3c8a47366adf5ef
Fast Print Pattern Frosty Printed Laptop Sticker Multicolour,257,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/pattern-frosty-printed-laptop-sticker-multicolour/N41029750A/p/?o=e63e69b494c3968a
Girl FantasyPrinted Laptop Sticker Multicolor,283,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/girl-fantasyprinted-laptop-sticker-multicolor/N41257687A/p/?o=b2f50e59c37ff3dd
POLICE Men's P15656JS-03 Men wrist watch,"10,900",0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/men-s-p15656js-03-men-wrist-watch/N48430187A/p/?o=e1dbb68d0ac4028e
Clue Leopard Print Bodycon Dress,"1,400",2.84,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/leopard-print-bodycon-dress/ZFBEB52330A5BE2214B56Z/p/?o=zfbeb52330a5be2214b56z-2
Funky Skin Cover For Macbook Air 13 2018 2021 Multicolour,257,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/funky-skin-cover-for-macbook-air-13-2018-2021-multicolour/N52287184A/p/?o=e34581db1880151c
Fast Print Pac-Man Monsters Printed Laptop Sticker Multicolor,257,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/pac-man-monsters-printed-laptop-sticker-multicolor/N41024207A/p/?o=a50b7ee29bb00c9a
Boss Babe Skin Cover For Macbook Pro Touch Bar 15 2015 Multicolour,257,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/boss-babe-skin-cover-for-macbook-pro-touch-bar-15-2015-multicolour/N52287059A/p/?o=b1b5fcbc2eab71fd
Clue Oversized Cotton T-Shirt,800,5.01,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/oversized-cotton-t-shirt/Z02C0CC11EDCD5ECDDB57Z/p/?o=z02c0cc11edcd5ecddb57z-2
"Sheer chiffon evening dress with a side slit and a gold chain belt, code 689",660,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/sheer-chiffon-evening-dress-with-a-side-slit-and-a-gold-chain-belt-code-689/ZAB3D6D0F7BC22CAFB930Z/p/?o=d47e89f578859b2a
Retro TV Stand For Tvs Up To 50 Inch White,"3,672",0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/tv-stand-for-tvs-up-to-50-inch-white/N44082978A/p/?o=e60f05fa06f50c3e
Clue Mock Neck Ruched Dress,900,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/mock-neck-ruched-dress/Z9486FFCDF2E1D6900ADDZ/p/?o=a06d8df2f465abef
Happiness LoadingPrinted Laptop Sticker 13.3 Inch Multicolor Multicolor,283,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/happiness-loadingprinted-laptop-sticker-13-3-inch-multicolor-multicolor/N41258301A/p/?o=a5d4f5fd7576cbcd
CASIO Men's Wrist Watch MTP-B100L-2EVDF - 51 mm - Brown,"5,985",4.44,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/men-s-wrist-watch-mtp-b100l-2evdf-51-mm-brown/N47402843A/p/?o=ddfebdefdafdf04c
Retro Heart Skin Cover For Macbook Air 13 2018 2021 Multicolour,257,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/retro-heart-skin-cover-for-macbook-air-13-2018-2021-multicolour/N52287185A/p/?o=a39faf0bc8e8a3cf
INTEX 18-Pocket Fashion Inflatable Floating Mats - Assortment 1.88mx71cm,796.55,4.38,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/18-pocket-fashion-inflatable-floating-mats-assortment-1-88mx71cm/N11015073A/p/?o=f22c920d9a84dbcb
CASIO Men's Resin Analog & Digital Wrist Watch AQ-S810W-1AVDF - 52 mm - Black,"4,808",4.610,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/men-s-resin-analog-digital-wrist-watch-aq-s810w-1avdf-52-mm-black/N28912557A/p/?o=db0067467569203f
CASIO Women's Leather Quartz Analog Watch LTP-V001L-7BUDF - 25 mm - Black,"3,000",5.04,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/women-s-leather-quartz-analog-watch-ltp-v001l-7budf-25-mm-black/N11943125A/p/?o=b34906578ae7560e
Solid State Mint Skin Cover For Macbook Air Pre 2018 Multicolour,257,0.0,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/solid-state-mint-skin-cover-for-macbook-air-pre-2018-multicolour/N52131936A/p/?o=d01525078fc40efb
Carina Long Sleeve Round Neck Bodysuit,629.99,4.01,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/long-sleeve-round-neck-bodysuit/Z77DCC4611FA1DCDBEBC0Z/p/?o=d2c33c5916ce0ddc
CASIO Women's Water Resistant Digital Watch LA680WA-1B - 34 mm - Silver,"3,005",4.55,No Image,No Image,Noon,fashion,https://www.noon.com/egypt-en/women-s-water-resistant-digital-watch-la680wa-1b-34-mm-silver/N19625941A/p/?o=d05f19751a0a087b
Fast Print Letter Neon Printed Laptop Sticker Multicolour,257,0.0,https://f.nooncdn.com/p/v1608044092/N41023815A_1.jpg?width=800,product_images/Fast Print Letter Neon Printed Laptop Sticker Mult.jpg,Noon,fashion,https://www.noon.com/egypt-en/letter-neon-printed-laptop-sticker-multicolour/N41023815A/p/?o=dcd7029ca98aa2ca
Lovely Leaves Skin Cover For Macbook Pro 15 (2015) Multicolour,257,0.0,https://f.nooncdn.com/p/v1640862115/N52294944A_1.jpg?width=800,product_images/Lovely Leaves Skin Cover For Macbook Pro 15 2015 M.jpg,Noon,fashion,https://www.noon.com/egypt-en/lovely-leaves-skin-cover-for-macbook-pro-15-2015-multicolour/N52294944A/p/?o=f93bbcf99de548ee
Fast Print Leather Wood Printed Laptop Sticker 13.3 Inch Multicolor Multicolor,257,0.0,https://f.nooncdn.com/p/v1608044097/N41033816A_1.jpg?width=800,product_images/Fast Print Leather Wood Printed Laptop Sticker 133.jpg,Noon,fashion,https://www.noon.com/egypt-en/leather-wood-printed-laptop-sticker-13-3-inch-multicolor-multicolor/N41033816A/p/?o=b34a2bc57aadca7f
Fast Print Anime School Girl Printed Laptop Sticker Multicolor,257,0.0,https://f.nooncdn.com/p/v1607419667/N40825522A_1.jpg?width=800,product_images/Fast Print Anime School Girl Printed Laptop Sticke.jpg,Noon,fashion,https://www.noon.com/egypt-en/anime-school-girl-printed-laptop-sticker-multicolor/N40825522A/p/?o=c5b629318361a71e
Fast Print Figure Light Fire Printed Laptop Sleeve Multicolor,257,0.0,https://f.nooncdn.com/p/v1610895024/N43625203A_1.jpg?width=800,product_images/Fast Print Figure Light Fire Printed Laptop Sleeve.jpg,Noon,fashion,https://www.noon.com/egypt-en/figure-light-fire-printed-laptop-sleeve-multicolor/N43625203A/p/?o=ab50b10c71bbd45c
Fast Print Sea Stranding Printed Laptop Sticker Multicolour,257,0.0,https://f.nooncdn.com/p/v1608044150/N41029729A_1.jpg?width=800,product_images/Fast Print Sea Stranding Printed Laptop Sticker Mu.jpg,Noon,fashion,https://www.noon.com/egypt-en/sea-stranding-printed-laptop-sticker-multicolour/N41029729A/p/?o=f9838c89d45d6c5b
Clue Square Neck Cropped Top,300,4.05,https://f.nooncdn.com/p/pzsku/Z39AA934495D3E0374DCCZ/45/_/1741601979/5923eb4f-d097-4a4a-b371-346676d73764.jpg?width=800,product_images/Clue Square Neck Cropped Top.jpg,Noon,fashion,https://www.noon.com/egypt-en/square-neck-cropped-top/Z39AA934495D3E0374DCCZ/p/?o=z39aa934495d3e0374dccz-3
Mesery Sleep Shirt Cotton Thin Strap,219,4.3118,https://f.nooncdn.com/p/pzsku/Z3B8BC18F4D7A0194D35CZ/45/_/1710753811/124101ce-0ff2-478f-933b-dc45deacda00.jpg?width=800,product_images/Mesery Sleep Shirt Cotton Thin Strap.jpg,Noon,fashion,https://www.noon.com/egypt-en/sleep-shirt-cotton-thin-strap/Z3B8BC18F4D7A0194D35CZ/p/?o=z3b8bc18f4d7a0194d35cz-2
