name,price,rating,image_url,image_path,source,category_name,product_url
Anti-Knotted Hair Massage Comb Pink/Black,90,5.01,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/anti-knotted-hair-massage-comb-pink-black/N26029382A/p/?o=e923737e30afddbc
"Mn MENOW 9-Color Eyeshadow Palette, Makeup Kit with Neutral and Shimmer Shades, A",89.95,3.917,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/9-color-eyeshadow-palette-makeup-kit-with-neutral-and-shimmer-shades-a/Z4BCB2E868B110B61E2F3Z/p/?o=b75c002961c863ac
Care & More Soft Cream With Glycerin Tropical-75Ml,81,4.336,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/care-more-soft-cream-with-glycerin-tropical-75ml/Z9B0092106616FA02DA08Z/p/?o=z9b0092106616fa02da08z-1
ROSE BERRY RoseBerry Long Lasting Waterproof Eyeliner Pencil -114 Natural Beige Natural Beige,60.30,4.3135,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/roseberry-long-lasting-waterproof-eyeliner-pencil-114-natural-beige-natural-beige/N70114664V/p/?o=af5e25f8c3e8e1fa
"3 in 1 Curl Defining Brush, Curl Styling Brush, Reduce Pulling and Separating Curls, Curl Defining Brush, Shaping and Defining Curls Multicolor",109,0.0,https://f.nooncdn.com/p/pzsku/ZF4504554634964142FD3Z/45/1763269490/cbe0d360-1d51-42dd-855d-9578c12b1236.jpg?width=800,product_images/3 in 1 Curl Defining Brush Curl Styling Brush Redu.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/3-in-1-curl-defining-brush-curl-styling-brush-reduce-pulling-and-separating-curls-curl-defining-brush-shaping-and-defining-curls-multicolor/ZF4504554634964142FD3Z/p/?o=a7db351ad929ccdc
SHEGLAM Mirror Kiss High-Shine Lipstick - High Key,411,4.817,https://f.nooncdn.com/p/pnsku/N70109827V/45/_/1726458505/a41632b7-982b-45b1-915f-1bd7fca69710.jpg?width=800,product_images/SHEGLAM Mirror Kiss HighShine Lipstick  High Key.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/mirror-kiss-high-shine-lipstick-high-key/N70109827V/p/?o=aa05b72a0ed57b0b
pixi Retinol Tonic Multicolour 100ml,320,4.73,https://f.nooncdn.com/p/v1638442921/N52077327A_1.jpg?width=800,product_images/pixi Retinol Tonic Multicolour 100ml.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/retinol-tonic-multicolour-100ml/N52077327A/p/?o=e55b401a5184319f
5 in 1 battery powered facial cleansing brush,165,5.01,https://f.nooncdn.com/p/pzsku/ZB11AA27A6734C26439F5Z/45/1756384226/d3fddde7-b7c3-4155-9172-4ca75c3fb67b.jpg?width=800,product_images/5 in 1 battery powered facial cleansing brush.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/5-in-1-battery-powered-facial-cleansing-brush/ZB11AA27A6734C26439F5Z/p/?o=e3e392d944e8cbca
SHEGLAM Glow Bloom Liquid Highlighter-Tea Cake,286.30,4.467,https://f.nooncdn.com/p/pnsku/N70040984V/45/_/1706104941/254e18c7-1786-4f0c-baae-9a00957e69fd.jpg?width=800,product_images/SHEGLAM Glow Bloom Liquid HighlighterTea Cake.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/sheglam-glow-bloom-liquid-highlighter-tea-cake/N70040984V/p/?o=a5ab797b2d2c1fac
Face Ice Roller White/Green,129,3.932,https://f.nooncdn.com/p/v1568309043/N29903601A_1.jpg?width=800,product_images/Face Ice Roller WhiteGreen.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/face-ice-roller-white-green/N29903601A/p/?o=d1c7fbbf404ca81d
topface Prohd Super Dewy Liquid Highlighter,418.20,4.47,https://f.nooncdn.com/p/pzsku/Z1CD4F6A9C4D12F3E54A1Z/45/1765273703/087ae70c-1e90-48da-95fa-5caeb31c281e.jpg?width=800,product_images/topface Prohd Super Dewy Liquid Highlighter.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/prohd-super-dewy-liquid-highlighter/Z1CD4F6A9C4D12F3E54A1Z/p/?o=e1dbdc3a3cc2370e
Feather 3-Piece Flamingos Facial Touch-up Stainless Steel Safe Razor Purple/Yellow/Pink 26grams,49.05,3.81,https://f.nooncdn.com/p/pnsku/N42718480A/45/_/1767607377/5432feaa-628b-4af7-b6c9-e13d1d3cf951.jpg?width=800,product_images/Feather 3Piece Flamingos Facial Touchup Stainless .jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/3-piece-flamingos-facial-touch-up-stainless-steel-safe-razor-purple-yellow-pink-26grams/N42718480A/p/?o=b46519b0e2de41aa
SHEGLAM Big N' Bright Eye Pencil-Rosé Highlighter Pen Shimmer Multi-Use Pigment Glow Face Makeup Rosé,220,4.215,https://f.nooncdn.com/p/pnsku/N70204548V/45/_/1755582719/2bd25005-ecc8-468c-9eda-f116b35b3278.jpg?width=800,product_images/SHEGLAM Big N Bright Eye PencilRosé Highlighter Pe.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/big-n-bright-eye-pencil-ros-highlighter-pen-shimmer-multi-use-pigment-glow-face-makeup-ros/N70204548V/p/?o=ac854e365cc5b9af
Heatless Curler Headband Set For Long Hair Multicolour Multishapes,95,4.010,https://f.nooncdn.com/p/pzsku/Z9952701565745E15D9D1Z/45/1765364933/a9a79efe-cb0f-4ae4-90b6-1cfabde47775.jpg?width=800,product_images/Heatless Curler Headband Set For Long Hair Multico.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/heatless-curler-headband-set-for-long-hair-multicolour-multishapes/Z9952701565745E15D9D1Z/p/?o=e9d0180cc09acd6a
Shayd Cosmetica Plumping Lip Gloss,299,4.85,https://f.nooncdn.com/p/pzsku/ZF5BE55605051E823877FZ/45/_/1774547410/18b8ef5b-3a69-4a36-baa6-3f117a6a08b5.jpg?width=800,product_images/Shayd Cosmetica Plumping Lip Gloss.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/plumping-lip-gloss/ZF5BE55605051E823877FZ/p/?o=f044d7ece358e1ac
Portable Electric Nail Art Device White,299,4.04,https://f.nooncdn.com/p/v1560794273/N26759279A_1.jpg?width=800,product_images/Portable Electric Nail Art Device White.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/portable-electric-nail-art-device-white/N26759279A/p/?o=cea08494d3a0bcfa
ROSE BERRY Power Grip Primer Clear,180,2.425,https://f.nooncdn.com/p/pzsku/Z2FA41D8C5CE020CE6FEEZ/45/1760664259/8e4d4348-29e9-4d77-b163-20c3b0fd23c1.jpg?width=800,product_images/ROSE BERRY Power Grip Primer Clear.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/power-grip-primer-clear/Z2FA41D8C5CE020CE6FEEZ/p/?o=a964fae4788d3d3c
Wax WayHoney Refill Wax Removal 100ml +Wax Paper Hair Removal (May vary package),112,5.01,https://f.nooncdn.com/p/pzsku/ZB910281E3D33A3EA0BEEZ/45/_/1776599446/e08a5c1f-547c-4b8f-b9ab-e93313a9224e.jpg?width=800,product_images/Wax WayHoney Refill Wax Removal 100ml Wax Paper Ha.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/wax-wayhoney-refill-wax-removal-100ml-wax-paper-hair-removal-may-vary-package/ZB910281E3D33A3EA0BEEZ/p/?o=a9ae27da129e67dd
Urban Decay Quick Fix Hydra-Charged Complexion Prep Priming Spray 118 ml Clear,450,4.33,https://f.nooncdn.com/p/pnsku/N70193503V/45/_/1752166270/ec69c935-670b-4f24-afd3-ac9ccbd92e31.jpg?width=800,product_images/Urban Decay Quick Fix HydraCharged Complexion Prep.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/quick-fix-hydra-charged-complexion-prep-priming-spray-118-ml-clear/N70193503V/p/?o=b087b0008859438b
Bless Blue Satin bonnet - Hair Beauty - BLUE,178,0.0,https://f.nooncdn.com/p/pzsku/Z4A0C4D4F55F83DE6032FZ/45/_/1721054527/b3cd714c-98cb-4ebb-8382-0600f1ba652d.jpg?width=800,product_images/Bless Blue Satin bonnet  Hair Beauty  BLUE.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/blue-satin-bonnet-hair-beauty-blue/Z4A0C4D4F55F83DE6032FZ/p/?o=z4a0c4d4f55f83de6032fz-1
SHEGLAM Complexion Pro Long Lasting Breathable Matte Foundation Sand,763,4.4306,https://f.nooncdn.com/p/pnsku/N70084099V/45/_/1764241805/d3427291-f97d-42c6-af5c-307e145ae1d0.jpg?width=800,product_images/SHEGLAM Complexion Pro Long Lasting Breathable Mat.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/complexion-pro-long-lasting-breathable-matte-foundation-sand/N70084099V/p/?o=e89bb69729d82cbb
M.N 15 Color Contour Cream Makeup Kit Multicolour no1,210,4.52,https://f.nooncdn.com/p/pzsku/Z0C23991D1BD88A4A94E0Z/45/_/1772414726/31337834-9f2e-45bc-9493-20e9fe699b9c.jpg?width=800,product_images/MN 15 Color Contour Cream Makeup Kit Multicolour n.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/15-color-contour-cream-makeup-kit-multicolour-no1/Z0C23991D1BD88A4A94E0Z/p/?o=af85910050e34d2d
SHEGLAM Glass Lock Air Gloss-Caramel Wave Caramel Wave,380,0.0,https://f.nooncdn.com/p/pnsku/N70305559V/45/_/1775459993/c6087d25-ae8a-4f11-9a2c-35f912c1f616.jpg?width=800,product_images/SHEGLAM Glass Lock Air GlossCaramel Wave Caramel W.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/glass-lock-air-gloss-caramel-wave-caramel-wave/N70305559V/p/?o=b068c337a837491b
SHEGLAM Line Define Waterproof Liquid Eyeliner 05Ml Black,255.45,4.666,https://f.nooncdn.com/p/pnsku/N70002686V/45/_/1695302268/a1352002-1206-4d80-a8cf-779a8a2e6efe.jpg?width=800,product_images/SHEGLAM Line Define Waterproof Liquid Eyeliner 05M.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/line-define-waterproof-liquid-eyeliner-05ml-black/N70002686V/p/?o=e30d73e0d888a78a
Sandra Cosmetics Primer For all Skin Types 30 ML,277,5.01,https://f.nooncdn.com/p/pzsku/Z0D132E4DDC351E874608Z/45/1761600642/1e210952-acfd-4d33-86c8-e69e5d0f17ed.jpg?width=800,product_images/Sandra Cosmetics Primer For all Skin Types 30 ML.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/sandra-cosmetics-primer-for-all-skin-types-30-ml/Z0D132E4DDC351E874608Z/p/?o=fe120a79575c05ef
ROSE BERRY Brow Blade Pencil Waterprrof Medium brown,117.80,4.3335,https://f.nooncdn.com/p/pnsku/N70073244V/45/_/1715835728/2758295b-89cd-43bb-9337-6d9f9d1f92bc.jpg?width=800,product_images/ROSE BERRY Brow Blade Pencil Waterprrof Medium bro.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/brow-blade-pencil-waterprrof-medium-brown/N70073244V/p/?o=c81c5f23c637370c
"Multicolor Spring Facial Hair Remover, Manual Epilator for Women, Spring Epilator for Face, Lips, Hair Removal",95,3.414,https://f.nooncdn.com/p/pzsku/ZD7E80B42A367E9ABFA35Z/45/_/1740096049/f98ca6db-f517-4cf4-8ed5-0ef96fa0ea97.jpg?width=800,product_images/Multicolor Spring Facial Hair Remover Manual Epila.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/multicolor-spring-facial-hair-remover-manual-epilator-for-women-spring-epilator-for-face-lips-hair-removal/ZD7E80B42A367E9ABFA35Z/p/?o=zd7e80b42a367e9abfa35z-1
MAYBELLINE NEW YORK MAYBELLINE LIFTER SERUM CONCEALER SHADE 25,575,4.52,https://f.nooncdn.com/p/pzsku/Z1247BC77E08B09A61FF3Z/45/_/1773316407/ca852447-81c6-4fc0-8664-776d1ab1f40a.jpg?width=800,product_images/MAYBELLINE NEW YORK MAYBELLINE LIFTER SERUM CONCEA.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/maybelline-lifter-serum-concealer-shade-25/Z1247BC77E08B09A61FF3Z/p/?o=d0000593aad5935e
BOBANA Lip Balm Long lasting Moisture With Power Vitamin B5 Cocoa Flavor,62,4.012,https://f.nooncdn.com/p/pzsku/ZA31210384D6745BEE8C2Z/45/1744845347/a9b5672d-5b8f-4f80-a77d-66cbc978258f.jpg?width=800,product_images/BOBANA Lip Balm Long lasting Moisture With Power V.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/lip-balm-long-lasting-moisture-with-power-vitamin-b5-cocoa-flavor/ZA31210384D6745BEE8C2Z/p/?o=za31210384d6745bee8c2z-1
LANGMANNI Liquid Lip Stick &Lip Liner 2PCS Color 09,188,4.217,https://f.nooncdn.com/p/pzsku/Z49921F62B0E6C68E43F8Z/45/1741231964/669c8512-8fdc-41e1-9b55-1f01cdb6d68a.jpg?width=800,product_images/LANGMANNI Liquid Lip Stick Lip Liner 2PCS Color 09.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/liquid-lip-stick-lip-liner-2pcs-color-09/Z49921F62B0E6C68E43F8Z/p/?o=z49921f62b0e6c68e43f8z-1
Shana nature house Carrot seed oil 30 ml,135,5.01,https://f.nooncdn.com/p/pzsku/Z1E792C84C2357B4BE840Z/45/1748418272/710b6071-c910-463e-9081-d244caf51bde.jpg?width=800,product_images/Shana nature house Carrot seed oil 30 ml.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/carrot-seed-oil-30-ml/Z1E792C84C2357B4BE840Z/p/?o=z1e792c84c2357b4be840z-1
SHEGLAM Mirror Kiss High-Shine Lipstick - Own Your Shine,424,4.66,https://f.nooncdn.com/p/pnsku/N70109829V/45/_/1726458505/640ed061-51ae-4751-a3c5-7d81ea35b938.jpg?width=800,product_images/SHEGLAM Mirror Kiss HighShine Lipstick  Own Your S.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/mirror-kiss-high-shine-lipstick-own-your-shine/N70109829V/p/?o=e7c151c3964a4f9c
Hair Cap Hair Mask Heated Cap Pink,181.65,3.77,https://f.nooncdn.com/p/v1626266308/N49150675A_1.jpg?width=800,product_images/Hair Cap Hair Mask Heated Cap Pink.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/hair-cap-hair-mask-heated-cap-pink/N49150675A/p/?o=f80cab9569a8585b
Jamira LIP BALM TUBE _cheery 10 ml,249,0.0,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/jamira-lip-balm-tube-cheery-10-ml/ZCF5436FA80E218DDFF56Z/p/?o=zcf5436fa80e218ddff56z-1
Queen By Lord Lifter Lip Gloss 01 Glossy Dream,300,3.412,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/lifter-lip-gloss-01-glossy-dream/Z8EFB418BF0E5DC6BBAC2Z/p/?o=z8efb418bf0e5dc6bbac2z-1
MO Satin Bonnet (Petrol-Lavender),200,0.0,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/mo-satin-bonnet-petrol-lavender/Z34C30D8C06B3B5592F04Z/p/?o=z34c30d8c06b3b5592f04z-1
SHEGLAM Bold Booster Lip Plumper Rosé Veil,324,4.49,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/bold-booster-lip-plumper-ros-veil/N70253874V/p/?o=af597a8b825a0b3e
SOUL & MORE Pearla set of 2,485,4.713,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/pearla-set-of-2/ZC69F97A0A01E1B142CFEZ/p/?o=zc69f97a0a01e1b142cfez-1
MY-M Advance Hydra Melt Lip Gloss - Spiced Cherry (48),252,4.69,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/hydra-melt-lip-gloss-spiced-cherry-48/Z7436ED84AB8176B6111AZ/p/?o=d0f64b62e703e34b
"Ice Roller For Face,Beauty Facial Massage Ice Roller,Glow Cube Ice Roller for Face,Skin Care Tools for Eye Wrinkles",235,4.04,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/ice-roller-for-face-beauty-facial-massage-ice-roller-glow-cube-ice-roller-for-face-skin-care-tools-for-eye-wrinkles/Z9FD33C49F775B0689AF0Z/p/?o=ed68050b10d91a2b
Nivea Double Effect Eye Makeup Remover Clear,259,4.5197,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/double-effect-eye-makeup-remover-clear/N11292769A/p/?o=ecd83958471fbc2a
City Note Mascara,90,3.818,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/city-note-mascara/ZA3DA567F05F58FEC47B1Z/p/?o=bbdbd9047c514d4e
ROSE BERRY Velvet Liquid Blush Puff,144.95,3.9152,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/velvet-liquid-blush-puff/N53341300A/p/?o=f2eb2c970b22d45f
SHEGLAM Lock & Go Long-Lasting Cushion Foundation Sand,599,0.0,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/lock-go-long-lasting-cushion-foundation-sand/N70270006V/p/?o=f863778d92f9b22d
BBROSE Lip Oil More Shiny NO. 5,103,0.0,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/lip-oil-more-shiny-no-5/ZDED7CE9275BD12AC45C4Z/p/?o=aab0eb67bddfa61c
topface Prohd Hypnotic Bloom Liquid Blush,418.20,3.07,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/prohd-hypnotic-bloom-liquid-blush/Z11D897613BECCCCBA872Z/p/?o=f49fe38445323dfc
A blending brush suitable for eyes and face Mulricolour,45,2.96,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/a-blending-brush-suitable-for-eyes-and-face-mulricolour/ZD63CA0AC13ECE8869B77Z/p/?o=bd0fa5bd06849afd
Olibolla Plump Glossy lip care 10ml - 03 Melon Pop,149.95,4.113,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/olibolla-plump-glossy-lip-care-10ml-03-melon-pop/ZFE2BF15B90E1DD075C32Z/p/?o=a4162ae5b1d137ef
Make-Up Bag - Black,150,4.02,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/make-up-bag-black/Z8DF59DFEBAB80286502EZ/p/?o=z8df59dfebab80286502ez-1
Maybelline New York Fit Me Matte + Poreless – 118 Nude,326.30,4.274,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/maybelline-new-york-fit-me-matte-poreless-118-nude/N27137736A/p/?o=f95f58dd3d6c7d0f
Electric Ultrasonic Skin Deep Cleansing Facial Massage Brush,199,3.978,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/electric-ultrasonic-skin-deep-cleansing-facial-massage-brush/N13242839A/p/?o=a1cc1d156c0884fe
CYBELE Dip Liquid Eye Liner 01 Black,227.30,4.6118,No Image,No Image,Noon,beauty & makeup,https://www.noon.com/egypt-en/dip-liquid-eye-liner-01-black/N30388633A/p/?o=bd10460ee42da5fa
Ciao Shock Out Lip Gloss 3,139,4.810,https://f.nooncdn.com/p/pzsku/ZC08A795388A02DD6B834Z/45/_/1727213439/a9de6b7e-c83a-4787-bfdf-01f795bc1698.jpg?width=800,product_images/Ciao Shock Out Lip Gloss 3.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/shock-out-lip-gloss-3/ZC08A795388A02DD6B834Z/p/?o=zc08a795388a02dd6b834z-1
Maybelline New York Fit Me Matte + Poreless – 102 Fair Ivory,375,3.7178,https://f.nooncdn.com/p/pnsku/N33897725A/45/_/1768919335/6e8da136-0830-4fc9-a2bf-39be3f050fd6.jpg?width=800,product_images/Maybelline New York Fit Me Matte  Poreless  102 Fa.jpg,Noon,beauty & makeup,https://www.noon.com/egypt-en/maybelline-new-york-fit-me-matte-poreless-102-fair-ivory/N33897725A/p/?o=ac48884dcb256afc
