name,price,rating,image_url,image_path,category,source
sokany USB Hand Stick Mixer - Egg Beater Sk-201A 30 W Sk-201A Multicolour,356.60,4.31,https://f.nooncdn.com/p/v1616089457/N45436099A_1.jpg?width=800,product_images/sokany USB Hand Stick Mixer  Egg Beater Sk201A 30 .jpg,home appliances,Noon
JAMAKY Italy Sandwich Maker JMK 2004 - 1000W - Black,635,4.818,https://f.nooncdn.com/p/pzsku/ZF028635BAC6C0B4DCE45Z/45/_/1710767288/d50880fe-1174-43c2-bcb4-2e2cf940b7b3.jpg?width=800,product_images/JAMAKY Italy Sandwich Maker JMK 2004  1000W  Black.jpg,home appliances,Noon
De'Longhi Dedica Espresso Coffee Maker 1.1 L 1450 W EC685.M Silver/Black,"9,099",4.343,https://f.nooncdn.com/p/pnsku/N70166149V/45/_/1767607888/be1ddf28-4266-4211-b60b-d68271c9c3e5.jpg?width=800,product_images/DeLonghi Dedica Espresso Coffee Maker 11 L 1450 W .jpg,home appliances,Noon
"Mediatech Turkish Coffee Maker, 5 Cups, Stainless Steel Heater 400 ml 1000 W MT-11 Silver","1,010",4.4161,No Image,No Image,home appliances,Noon
KENWOOD True Citrus Juicer 1 L 40 W JE280A White,"2,240",4.5102,No Image,No Image,home appliances,Noon
"SONASHI 2 Slice Bread Toaster - Adjustable 7 Browning Control with Slide Out Crumb Tray | Defrost, Reheat and Cancel Options | Cool Touch Body for Fast Toasting 750 W ST-210 Grey","2,850",4.7453,No Image,No Image,home appliances,Noon
Tefal Garment Steamer|Pure POP|Steams/Purifies Garments|Steam Output Up to 20 g/min|Delicate Fabrics|Reversible Pad System|Travel-Friendly|2 Years Warranty 0.2 kg 1 W DT2026G0 Yellow,"4,625",5.08,No Image,No Image,home appliances,Noon
Xiaomi Mi Robot Vacuum X20 Pro – Ultra-Powerful 7000Pa Suction with Smart LDS Navigation & Mopping – 55 W BHR8872EN / BHR8859EU White,"29,398",4.821,No Image,No Image,home appliances,Noon
TORNADO Automatic Turkish Coffee Maker 735W 330.0 ml 735.0 W TCME-100 RS Rose/Black,"3,199",4.012,No Image,No Image,home appliances,Noon
"BRAUN Steam Iron, 1900W, 120g Steam Shot per Minute, Non Stick Soleplate, Self Clean, 50% Energy Saving 220 ml 1900 W SI1009OR Orange/White","1,790",4.5263,No Image,No Image,home appliances,Noon
Stainless Steel Turkish Coffee Machine 0.6 L 500.0 W SD001 White,290,3.868,No Image,No Image,home appliances,Noon
LG Grill Microwave Oven With Auto Cook Universal Menu Cooking Panel 42 L 1200 W MH8265DIS Black/Noir,"13,025",4.4102,No Image,No Image,home appliances,Noon
"SILVER CREST Silvercrest 3500W Portable Infrared Electric Stove with Digital Timer, LED Touch Screen, Anti-Scald Handle Design (Gold)","1,699",4.423,No Image,No Image,home appliances,Noon
Fresh Instant Heater 11KW 500011568 White,"7,350",4.247,No Image,No Image,home appliances,Noon
Arzum Shaken Take Compact Persnal  Blender And Smoothie Maker High Build Quality 400 ml 300 W AR 1032/SIYAH Black,"2,059",4.5110,No Image,No Image,home appliances,Noon
"Steam Cleaner 1000W Steam Cleaner, Stain Remover with Accessories Kit for Cleaning Kitchen Bathroom Car Window","1,899",3.1121,No Image,No Image,home appliances,Noon
HITACHI Double Door Refrigerator RV760PUK7K Brilliant silver,"71,799",0.0,No Image,No Image,home appliances,Noon
"KENWOOD Food Processor, 1.5L Blender, 10 Attachments, 3 Stainless Steel Disks, Blender, Grinder, Juicer Extractor, Whisk, Dough Maker, Citrus Juicer 3 L 1000 W FDP65.750WH White","7,730",4.4261,No Image,No Image,home appliances,Noon
Panasonic Hand Garment Steamer 70 ml 1570 W NI-GHD015WTH White,"1,599",4.140,No Image,No Image,home appliances,Noon
"Xiaomi Smart Scale S200, Digital Bathroom Scale with Bluetooth, 150kg Capacity, White MJTZC02YM white",949,4.757,No Image,No Image,home appliances,Noon
"Philips 1000 Series Drip Coffee Maker With Up To 10 Cups Of Coffee,Keep Warm Mode For Long-Lasting Hot Coffee,Auto Shut-Off For Safety,Drip Stop To Pour 1.2 L 1000 W HD7430/90 Black","2,799",4.7138,No Image,No Image,home appliances,Noon
sokany USB Rechargeable Beater Hand Mixer Nescafe Foam Maker And Egg Beater SK-201A-MultiColor,360,4.588,https://f.nooncdn.com/p/pzsku/Z245CBB82E320B9ABAF5FZ/45/_/1728764851/4f4859ba-6798-42e1-b9ad-2efdab54c4b0.jpg?width=800,product_images/sokany USB Rechargeable Beater Hand Mixer Nescafe .jpg,home appliances,Noon
"TEFAL Pro Style Garment Steamer, Powerful Steam Output Up to 42 g/minute, Perfect Results, Refreshes and Sanitizes, Perfect for All Fabrics, Time-Saving, IT3470M0 1.5 L 2000 W IT3470M0 / IT3470M0/E1 / IT3470 M0/J5A-0624 Black / Beige","6,500",4.678,https://f.nooncdn.com/p/pnsku/N70057378V/45/_/1761835482/2eabb941-9e5f-4c09-b4cf-3e1f747cc929.jpg?width=800,product_images/TEFAL Pro Style Garment Steamer Powerful Steam Out.jpg,home appliances,Noon
KENWOOD Mixer+Mill 1000 W BLM45.240SS Clear,"3,299",4.3166,https://f.nooncdn.com/p/pnsku/N53381073A/45/_/1746519922/df5ca866-e01c-4744-85eb-3e666407c2e0.jpg?width=800,product_images/KENWOOD MixerMill 1000 W BLM45240SS Clear.jpg,home appliances,Noon
Toshiba Kitchen Ventilation Fan 220V ‎VRH30J10 White,"2,099",4.03,https://f.nooncdn.com/p/v1615231250/N18283004A_1.jpg?width=800,product_images/Toshiba Kitchen Ventilation Fan 220V VRH30J10 Whit.jpg,home appliances,Noon
"Sokany Waffle Maker, 800W with Cool Touch Handle (SK-BBQ-137)","1,100",5.06,https://f.nooncdn.com/p/pzsku/Z33CC605BD0576026A991Z/45/1767808764/e6b2611b-d610-4c5e-b796-9c0930ae576f.jpg?width=800,product_images/Sokany Waffle Maker 800W with Cool Touch Handle SK.jpg,home appliances,Noon
Fresh Hand Blender - HB-800FO Black/Silver,"2,078",4.5137,https://f.nooncdn.com/p/pnsku/N47962362A/45/_/1764235977/219a0a6a-b326-4fb3-96ac-8aa31ee828f3.jpg?width=800,product_images/Fresh Hand Blender  HB800FO BlackSilver.jpg,home appliances,Noon
"Ninja CREAMi Deluxe 11-in-1 Ice Cream & Frozen Drink Maker for, Sorbet, Milkshakes, Drinks More, 10 Programs, with 2 XL Family Size Pint Containers, Perfect Kids, 2 quarts 800 W NC501ANZ/NC501EU/NC501ME Silver","27,500",4.751,https://f.nooncdn.com/p/pnsku/N70135731V/45/_/1734606439/8b64c0bf-af10-4b7e-8b0c-b422f3874863.jpg?width=800,product_images/Ninja CREAMi Deluxe 11in1 Ice Cream  Frozen Drink .jpg,home appliances,Noon
"KENWOOD Chopper, 2 Speeds, Stainless Steel Quad Blade, Ice Crush Function, Mayonnaise Attachment 0.5 L 500 W CHP61.100WH White","2,199",4.5478,https://f.nooncdn.com/p/pnsku/N52616962A/45/_/1767607890/ece16cca-a0ba-4c2d-b88d-2dfc43c207a8.jpg?width=800,product_images/KENWOOD Chopper 2 Speeds Stainless Steel Quad Blad.jpg,home appliances,Noon
"KENWOOD Electric Pressure Cooker 8L Smart Steam Pot 16-in-1 Multifunctional Programmable Multicooker, Steamer, Rice Cooker, Slow Cooker, Saute Pot, Soup, Yogurt, Cake & More PCM95.000BK Black 8 L 1350 W PCM95.000BK Black","7,900",5.019,https://f.nooncdn.com/p/pnsku/N70175006V/45/_/1746708751/21233b14-ed94-4bac-9c19-4c068fab87fb.jpg?width=800,product_images/KENWOOD Electric Pressure Cooker 8L Smart Steam Po.jpg,home appliances,Noon
KENWOOD Fryer 11 L 2000 W HFP90 Black,"7,999",4.4164,https://f.nooncdn.com/p/v1650900939/N41010245A_2.jpg?width=800,product_images/KENWOOD Fryer 11 L 2000 W HFP90 Black.jpg,home appliances,Noon
dyson V8™ Cordless Vacuum 425 W V8 Silver/Nickel,"21,250",4.4454,https://f.nooncdn.com/p/pnsku/N53350019A/45/_/1704177621/880401e0-e86d-4d03-809a-f473bf6c4d90.jpg?width=800,product_images/dyson V8 Cordless Vacuum 425 W V8 SilverNickel.jpg,home appliances,Noon
Fresh Shabah Stand Fan 20 Inch 500005312 Multicolor,"2,232",4.5245,https://f.nooncdn.com/p/pnsku/N40410123A/45/_/1764242479/38ce8173-5709-48c3-99b7-365d5817a59a.jpg?width=800,product_images/Fresh Shabah Stand Fan 20 Inch 500005312 Multicolo.jpg,home appliances,Noon
INDESIT Built-In Gas Oven IGESM53G3 Silver,"35,190",0.0,https://f.nooncdn.com/p/v1650362812/N53066492A_1.jpg?width=800,product_images/INDESIT BuiltIn Gas Oven IGESM53G3 Silver.jpg,home appliances,Noon
Ariston Dishwasher 10 Program 15 Place Setting Inverter 390.2 L LFO3P31WLX60HZ Silver,"44,990",4.621,https://f.nooncdn.com/p/pnsku/N53329824A/45/_/1705564784/a5a3a5f2-21b2-4560-835d-0231e9b66e1e.jpg?width=800,product_images/Ariston Dishwasher 10 Program 15 Place Setting Inv.jpg,home appliances,Noon
"3500W Infrared Electric Stove with Digital Display, 11 Power Levels, Touch Control, Suitable for All Pots and Pans, Equipped with 2 Heat Insulated Handles","1,899",4.315,https://f.nooncdn.com/p/pzsku/Z160FA9DFC3EDD83B676AZ/45/1767808639/8d8e3228-7908-4633-b17b-98f23d024fd8.jpg?width=800,product_images/3500W Infrared Electric Stove with Digital Display.jpg,home appliances,Noon
"Jac 20 liter microwave, fast heating, black color from Jac","3,850",4.422,https://f.nooncdn.com/p/pzsku/ZED05AE8B5B078F4A2821Z/45/1767808351/f84a8b54-3480-4426-bbae-b0ae95e5e96a.jpg?width=800,product_images/Jac 20 liter microwave fast heating black color fr.jpg,home appliances,Noon
"BRAUN Breakfast 1 Water Kettle, Washable, Anti Scale Filter 1.7 L 2200 W WK1100WH White","1,874",4.786,https://f.nooncdn.com/p/pnsku/N50585430A/45/_/1766562883/d7044a3f-9264-40ed-956f-1f9e1f293a91.jpg?width=800,product_images/BRAUN Breakfast 1 Water Kettle Washable Anti Scale.jpg,home appliances,Noon
Fresh Rafale Ceiling Fan 56 inch 75 W 500013240 Multicolour,"1,990",4.4278,https://f.nooncdn.com/p/v1668497620/N39785802A_1.jpg?width=800,product_images/Fresh Rafale Ceiling Fan 56 inch 75 W 500013240 Mu.jpg,home appliances,Noon
DSP Electric Coffee Grinder 200W 200 W ka3001 Silver/Black,"1,403",0.0,No Image,No Image,home appliances,Noon
Fresh Air Fryer With 5.5 L 1800 W FR057HA0RAH58NAFAMZ Black,"4,990",4.469,No Image,No Image,home appliances,Noon
DSP Electric Contact Grill 1400 watts 1400 W kb1001 Black/Silver,"3,850",5.01,No Image,No Image,home appliances,Noon
Speed water dispenser,"6,000",4.73,No Image,No Image,home appliances,Noon
Set Of 4 Anti Vibration Washing Machine Pads Multicolour,39.50,4.1953,No Image,No Image,home appliances,Noon
Beko 4 Door Side By Side No Frost Inverter Digital Touch Refrigerator GNE480E20ZXPH+HF Silver,"62,599",0.0,No Image,No Image,home appliances,Noon
Oraimo CordForce Plus Corded Stick Vacuum OSV-553A 500 W OSV-553A,"4,481",4.911,No Image,No Image,home appliances,Noon
"BLACK+DECKER Cordless Stick Vacuum Cleaner, 14.4V, 28.8Wh, 2Ah Lithium-Ion Battery, 2-in-1 Detachable Handheld, Self-Standing, 500ml Dustbowl, Optimal Filtration, 500 ml 28.8 W SVA420B-B5 Multicolour","6,699",4.3298,https://f.nooncdn.com/p/pnsku/N11426566A/45/_/1767607664/cf6103c6-4e85-4b1c-809a-7b1c4d98e904.jpg?width=800,product_images/BLACKDECKER Cordless Stick Vacuum Cleaner 144V 288.jpg,home appliances,Noon
Fresh Electric Kettle 1.7 L 2200 W EPK17051P Black,826,4.31,No Image,No Image,home appliances,Noon
"Kenwood Belnder Smoothie Maker BLP16.360 500W 1.5L Juicing Bowl 2L in General With Grinder Mill, Chopper Mill, 2 Speed + Pluse Function, Ice Crush Function, Black 500 W BLP16.360BK Black","2,299",4.444,No Image,No Image,home appliances,Noon
"Fresh Stand Fan 2200 W Galaxy 16"" Multicolor","1,469",4.4163,No Image,No Image,home appliances,Noon
Beko Eclectic Built-in Oven 60cm - BBIM17300WD silver,"22,399",0.0,No Image,No Image,home appliances,Noon
"KENWOOD Food Processor, Bowl, 1.5L Blender Bowl, Multi Mill, 7 Processing Tools 3 L 1000 W FDP65.400WH White","6,595",4.3358,No Image,No Image,home appliances,Noon
LG Washing Machine 9 Kg 1400 Rpm Steam With Dryer 5 Kg Direct Drive Motion Black Steel F4R5Vgg2E F4R5VGG2E-Black Black,"37,949",5.07,No Image,No Image,home appliances,Noon
smeg Aesthetic 50's Style 2 Slice Toaster - 950.0 W TSF01SBMAU Storm Blue,"19,000",0.0,No Image,No Image,home appliances,Noon
"Samsung Microwave 40L Dial Grill MWO With Seamless & Recessed Handle Design and Sheath Heater, 40.0 L 1500.0 W MG40DG5525AGSG Black","31,200",4.463,No Image,No Image,home appliances,Noon
Arzum Rich Spin Pro plus Coffee maker (Removable With Water Tank Capacity 1.3-liter ) 1- 4 Cups 1.3 L 700 W OK0038-04 Copper,"7,024",4.666,No Image,No Image,home appliances,Noon
"BOSCH Gas cooker Series 2, 90 * 60 cm, 5 Burners, Stainless Steel, 125 l Oven - HGV1F0U50S Silver","17,900",5.05,No Image,No Image,home appliances,Noon
HITACHI Refrigerator 2 Doors Net 509 Liters - No Frost - Digital Touch Screen - Stainless - Inverter - R-B590EY2R R-B590EY2R Pearl Steel,"60,290",0.0,No Image,No Image,home appliances,Noon
KENWOOD Gas Hob 90 cm 5 Burners HOB90.000SS Silver,"14,900",0.0,No Image,No Image,home appliances,Noon
SHARP Refrigerator No Frost 385 Liter - 2 Doors SJ-48C(SL) Silver,"27,715",4.36,No Image,No Image,home appliances,Noon
"Toshiba Refrigerator, Origin Inverter,Airfall Cooling System, Pure Bio,Humidity Control, Cooling Zone, Electronic Temperature Control, Utility Box, 463 Liter \ - GR-RT622WE-PMN(06) Grey","34,900",4.25,No Image,No Image,home appliances,Noon
franke Electric Stove 3000W FHMR 604 4G XS E Silver/Black,"20,644",0.0,No Image,No Image,home appliances,Noon
Tefal Garment Steamer|Pure POP|Steams/Purifies Garments|Steam Output Up to 20 g/min|Delicate Fabrics|Reversible Pad System|Travel-Friendly|2 Years Warranty 0.2 kg 1 W DT2022G0 Coral Red,"4,475",4.25,No Image,No Image,home appliances,Noon
Beko Electric Coffee Machine 600W BKK 2300 Grey,"6,315",5.02,No Image,No Image,home appliances,Noon
De'Longhi Dedica Espresso Coffee Maker 1.1 L 1350 W EC685.M Silver/Black,"9,880",4.452,No Image,No Image,home appliances,Noon
Xiaomi Electric Glass Kettle 1.7 L 2200 W BHR7423EU/MJDSH05FD/48366 Black Transparent,"1,699",4.555,No Image,No Image,home appliances,Noon
Home Egypt Air Fryer 8.5 L -1800 Watts  With Easy Control Buttons - AF1113,"4,182",5.01,No Image,No Image,home appliances,Noon
Tefal Silence Force Stand Fan - 16 Inches - 3 Speeds - Remote Control 100 m³ 75 W VG4130EE Black,"2,740",4.4312,No Image,No Image,home appliances,Noon
Sokany 750 Watt Stainless Steel Toaster Grill KJ-118,999,4.517,No Image,No Image,home appliances,Noon
"Beko Turkish Coffee Machine 670W, 4 Cups, Spill Resistant 0.65 L 670 W TKM2341 Black","3,999",4.217,https://f.nooncdn.com/p/pnsku/N70017050V/45/_/1767608138/01f3466e-fc02-46d2-ac05-5c6135fa42c9.jpg?width=800,product_images/Beko Turkish Coffee Machine 670W 4 Cups Spill Resi.jpg,home appliances,Noon
sokany 3 In 1 Electric Sandwich Maker 750 W SK-303 Black/Silver,"1,812",4.041,https://f.nooncdn.com/p/v1625376719/N48705155A_2.jpg?width=800,product_images/sokany 3 In 1 Electric Sandwich Maker 750 W SK303 .jpg,home appliances,Noon
"KENWOOD Digital 4.0 L Size- XL HealthyFRY Air Fryer with Rapid Hot Circulation for Frying, Grilling, Broiling, Roasting, Baking and Toasting 4 L 1500 W HFP31.000BK Black","5,899",4.489,https://f.nooncdn.com/p/v1675854233/N53382872A_3.jpg?width=800,product_images/KENWOOD Digital 40 L Size XL HealthyFRY Air Fryer .jpg,home appliances,Noon
KENWOOD Multiplier Compact Food Processor FDP304S1 Silver/clear,"5,999",4.58,https://f.nooncdn.com/p/v1542723778/N18957412A_1.jpg?width=800,product_images/KENWOOD Multiplier Compact Food Processor FDP304S1.jpg,home appliances,Noon
Panasonic NI-M300T Steam Iron Titanium Coated Soleplate Garment Care - 1800 Watt NI-M300T Blue,"1,348",4.2112,https://f.nooncdn.com/p/v1671543745/N24601982A_1.jpg?width=800,product_images/Panasonic NIM300T Steam Iron Titanium Coated Solep.jpg,home appliances,Noon
BOSCH Electric Built-In Oven Stainless Steel HBJ534ES0 silver,"19,000",4.98,https://f.nooncdn.com/p/v1657630932/N51820834A_1.jpg?width=800,product_images/BOSCH Electric BuiltIn Oven Stainless Steel HBJ534.jpg,home appliances,Noon
HOOVER Power Swift Compact Drum Vacuum Cleaner With Blower Function For Home & Office Use - 15 L 1700 W HT85-T0-ME Black,"6,890",4.2270,https://f.nooncdn.com/p/pnsku/N12059933A/45/_/1764242114/1ef8f678-cbda-4cb7-8f13-c13c54d8db75.jpg?width=800,product_images/HOOVER Power Swift Compact Drum Vacuum Cleaner Wit.jpg,home appliances,Noon
Ariston Horizontal Water Heater RUBIS PRO 50 H RUBIS PRO 50 H Silver,"7,374",3.96,https://f.nooncdn.com/p/pnsku/N70251728V/45/_/1761555185/764a0e91-a40b-4fe0-9e24-f77f9dcbf117.jpg?width=800,product_images/Ariston Horizontal Water Heater RUBIS PRO 50 H RUB.jpg,home appliances,Noon
Alsaif Vegtable Chopper With Mincer Grinder Function 800 W E02431 Silver,"2,965",4.5427,https://f.nooncdn.com/p/pnsku/N70045893V/45/_/1724254567/7bb409c9-ea18-4677-b825-b211c168cc8d.jpg?width=800,product_images/Alsaif Vegtable Chopper With Mincer Grinder Functi.jpg,home appliances,Noon
Panasonic Dry Iron 1000W 1000.0 W NI-22AWT Beige/Silver,"1,589",4.125,https://f.nooncdn.com/p/v1601572947/N39240683A_1.jpg?width=800,product_images/Panasonic Dry Iron 1000W 10000 W NI22AWT BeigeSilv.jpg,home appliances,Noon
Philips Daily Collection ProMix Hand Blender HR2531/01 White,"1,999",4.61,https://f.nooncdn.com/p/pnsku/N39498899A/45/_/1764242146/abc3c88d-5513-4018-ac3d-be1ecce56854.jpg?width=800,product_images/Philips Daily Collection ProMix Hand Blender HR253.jpg,home appliances,Noon
Penguin Vacuume Cleaner Zero Dust PV-2000 2000 watt Purple,"3,350",4.69,https://f.nooncdn.com/p/pzsku/Z3E7270E3E969610472C3Z/45/_/1689689127/0437da4d-469b-4abe-bfb6-b4d15ae2f489.jpg?width=800,product_images/Penguin Vacuume Cleaner Zero Dust PV2000 2000 watt.jpg,home appliances,Noon
"Media Tech MediaTek Garment Steamer, 1750W, 4 Speeds, 80 Minutes Operation, Model MT-206.","4,399",0.0,No Image,No Image,home appliances,Noon
"BLACK+DECKER Coffee Machine, Includes 360ml Travel Mug with Lid, Auto-Off, Permanent Filter, Overfill Protection, Compact Design, Easy Storage, ECO Friendly, 360 ml 650 W DCT10-B5 Black/Silver","2,016",4.31,No Image,No Image,home appliances,Noon
"BLACK+DECKER Steam Iron, 380ml Water Tank, Ceramic-Coated Soleplate, Anti-Drip, Anti-Calc, Auto Shutoff, Vertical Steam, Self-Clean, Steam Burst, 35g/min Continuous Steam, 380 ml 2400 W X2150-B5 Blue/White","2,585",4.2997,No Image,No Image,home appliances,Noon
"KENWOOD Steam Iron, Ceramic Plate, Auto Shut Off, 140G Steam Shot, Anti Drip, Spray Function 350 ml 2600 W STP75.000WB White","2,915",4.3206,No Image,No Image,home appliances,Noon
Arshia HS115-3264 Portable Steam Iron,"2,899",0.0,No Image,No Image,home appliances,Noon
"Arshia AF050-2989 6.5L Air Fryer, Multicolor","7,600",0.0,No Image,No Image,home appliances,Noon
Arshia HS115 3069 Portable Steam Iron,"2,999",0.0,No Image,No Image,home appliances,Noon
"BLACK+DECKER Steam Iron, Ceramic Soleplate, 2-Way Auto Shutoff, Variable Steam Control, Vertical Steam, Anti-Calc System, Self-Clean Function, 60g/min Boost, 320 ml 2400 W X2450-B5 Purple/White","1,899",4.1108,No Image,No Image,home appliances,Noon
Beko Turkish Coffee Maker 2.34 kg 670 W BKK2300W White,"5,999",4.7145,No Image,No Image,home appliances,Noon
TORNADO Automatic Turkish Coffee Maker 70 ml 735 W TCME-100 V Violet x Black,"3,420",4.499,No Image,No Image,home appliances,Noon
Philips 5000 Series Handheld Steamer 200 ml 1400 W STH5030/20 Marine Blue,"4,620",4.660,No Image,No Image,home appliances,Noon
"KENWOOD Steam Iron, Scratch Resist, Ceramic Soleplate, Anti Drip, Self Clean Function, Water Spray, 130G Steam Shot 300 ml 2100 W STP50.000WO White","1,599",4.2163,No Image,No Image,home appliances,Noon
KENWOOD Stand Hand Mixer (Electric Whisk) With Rotary Bowl 3.4 L 450 W HMP32.A0 White,"3,629",4.437,No Image,No Image,home appliances,Noon
"Philips Steam Iron Series 5000 - 40g/min Continuous Steam, 320 ml 2400 W DST5010/16 Grey/White","3,850",4.4521,No Image,No Image,home appliances,Noon
HITACHI Combi Refrigerator No Frost 2 Doors 630 Litres Inverter Motor Digital with Dispenser R-V650EY2R R-V650EY2R Pearl Steel,"78,330",0.0,No Image,No Image,home appliances,Noon
KENWOOD Vacuum Bagless 3.5 L 2200 W VBP80.000RG / VBP80.000GB Multicolour,"6,999",4.425,No Image,No Image,home appliances,Noon
Xiaomi Mi Smart Air Fryer 360 Degrees Hot Air Circulation 3.5 L 1500 W BHR4857HK White,"5,599",4.3121,No Image,No Image,home appliances,Noon
"Xiaomi Robot Vacuum S40 – Smart Laser Navigation Robot Mop, Powerful 10000 Pa Suction for Pet Hair, Carpets & Hard Floors 70 W OV81 white","14,200",4.911,No Image,No Image,home appliances,Noon
BLACK+DECKER Steam Iron- 2400 Watt X2150-B5 Blue,"2,002",4.514,No Image,No Image,home appliances,Noon
Ariston Pro1 Electric Water Heater - 50 Litres - Enammeled Tank - PRO1R50VEG White,"6,800",4.514,No Image,No Image,home appliances,Noon
"Silver Crest | Heavy Duty Commercial Blender | 4500W Motor, 6 Stainless Steel Blades, Multi-Function Juicer & Grinder | Ideal for Smoothies, Ice Crushing & Food Processing | Black","1,350",4.09,No Image,No Image,home appliances,Noon
"Philips 5000 Series Steam Iron - 180g Steam Boost, SteamGlide Plus 320 ml 2400 W DST5020/26 Blue/White","3,238",4.4191,No Image,No Image,home appliances,Noon
Arzum Okka Minio OK0010 Turkish Coffee Machine | 4-Cup Capacity | 480W Power | Anti-Overflow System 400 ml 480 W OK0010 brown,"3,449",5.04,No Image,No Image,home appliances,Noon
"I-Cook Built-In Standard Hood , Slim 500 W CLASSICO60CZX-Silver Sliver","2,290",3.420,No Image,No Image,home appliances,Noon
"KENWOOD Digital Air Fryer, 1.7Kg, Rapid Hot Air Circulation, 3.8 L 1500 W HFP30 Black","3,899",4.5112,No Image,No Image,home appliances,Noon
TEFAL Steam Iron - Continuous Steam Flow of 45 Grams per minute and 210 g/min with the boost for thick fabrics - 2800W - 270ml - 50/60Hz - Ultraglide Anti-Calc PlUS FV5820G0 270 ml 2800 W FV5820G0 Gamay / Silver,"3,699",4.4301,No Image,No Image,home appliances,Noon
"KENWOOD Hand Mixer,Electric Whisk 450.0 W HMP30.A0 White","1,999",4.531,No Image,No Image,home appliances,Noon
BLACK+DECKER Digital AerOFry Air Fryer Extra Large 4.5 L 1500 W AF4500-B5 Black,"6,490",4.523,No Image,No Image,home appliances,Noon
Ariston Electric Water Heater Machine ANDRIS RS 15 EG White,"5,318",4.415,No Image,No Image,home appliances,Noon
"BLACK+DECKER Handy Garment Steamer, Fast Heat-Up in 35 Seconds, 260ml Detachable Tank, Anti-Drip Technology, Continuous Steam Lock, Compact Design, Versatile Accessories, 0.26 L 1200 W HST1200 Blue/White","2,999",4.2688,No Image,No Image,home appliances,Noon
Xiaomi Mi Robot Vacuum E5 Wet and Dry Vacuum Cleaner - White 3 kW CDZC108 White,"6,499",4.512,No Image,No Image,home appliances,Noon
Panasonic Drum Vacuum Cleaner 21 L 2200 W YL635 Multicolour,"10,120",4.07,No Image,No Image,home appliances,Noon
"BLACK+DECKER Air Fryer with 0.8KG, Anti Stick, with Rapid Air Convection Technology  (Suitable for 2-4 People) 2.5 L 1500 W AF250G-B5 Black/Gold","3,999",4.564,No Image,No Image,home appliances,Noon
"BRAUN Steam Iron, Super Ceramic Soleplate, 200g Steam Shot per Minute, Auto Off, Anti Drip, Self Clean, Water Spray 300 ml 2700 W SI5037VI White/Violet","3,499",4.594,No Image,No Image,home appliances,Noon
"Home Thermos Flask, 1L - Silver",700,0.0,No Image,No Image,home appliances,Noon
Penguin Water dispenser 3 Taps with fridge HR001 Black,"6,050",3.733,No Image,No Image,home appliances,Noon
"BLACK+DECKER XL Air Fryer with 1.3KG, Anti Stick, with Rapid Air Convection Technology  (Suitable for 4-6 People) - 4.5 L 1500 W AF350-B5 Black","4,899",4.6304,No Image,No Image,home appliances,Noon
"Philips Digital Rice Cooker - Smart 3D Heating, 10 Preset Programs, Multifucntion, Automatic Keep Warm Function, 1.8 L 940 W HD4515/55 White","7,150",4.8175,No Image,No Image,home appliances,Noon
DSP Specialty Electrics 4In1 Maker 750 Watts 750 W KC1131 White/Black,"2,447",0.0,No Image,No Image,home appliances,Noon
"BRAUN Steam Iron, 120g Steam Shot per Minute, Super Ceramic Soleplate, Self Clean, Anti Drip, Water Spray, 50% Energy Saving 220 ml 2000 W SI1050BL White/Blue","2,530",4.5126,No Image,No Image,home appliances,Noon
"KENWOOD Stand Mixer Kitchen Machine HOMEBAKE, 5L Brushed Steel Bowl, K-Beater, Whisk, Dough Hook, Splash Guard, Variable Speed, Compact Design 5 L 1400 W KHH01.120SI Silver","10,452",4.428,No Image,No Image,home appliances,Noon
SONASHI Portable Handheld Garment Steamer |1500W| 280 ML| Upto 30g/min Continuous Powerful Steam | 35 Sec Fast Heat-up| Ultra Easy Wrinkle Remover| Travel-Friendly | with Fabric Brush / Hair Brush & Cup | SGS-327 Blue/White 280 ml 1500 W SGS-327 Blue/White,"4,999",4.341,https://f.nooncdn.com/p/pnsku/N70161764V/45/_/1745255073/ccfc9713-f201-4d41-8b66-ac22a0819327.jpg?width=800,product_images/SONASHI Portable Handheld Garment Steamer 1500W 28.jpg,home appliances,Noon
Samsung Canister Vacuum Cleaner 2000W 2.5 L 2000.0 W VC20M2510WB/SG Blue/Black,"6,099",4.351,https://f.nooncdn.com/p/pzsku/Z2EE0CCA04FB4F9EB5807Z/45/_/1772090759/18f4389f-2830-411e-bf1e-14a3ebe4d8c6.jpg?width=800,product_images/Samsung Canister Vacuum Cleaner 2000W 25 L 20000 W.jpg,home appliances,Noon
"Royal 90cm Full Safety Digital Stove with Fan, Perfect Series 10245 silver","18,165",0.0,https://f.nooncdn.com/p/pnsku/N70245005V/45/_/1759835992/60897565-da3e-42aa-9b16-2d0f1642aa04.jpg?width=800,product_images/Royal 90cm Full Safety Digital Stove with Fan Perf.jpg,home appliances,Noon
Home Egypt Turkish Coffee Maker (With Sensor) 800 Watt - TK2001,"1,079",4.16,https://f.nooncdn.com/p/pzsku/ZFBD66E03AAF5D2D101A0Z/45/_/1723976942/1b3a74a9-1a10-401f-b93a-4acf6f3e047a.jpg?width=800,product_images/Home Egypt Turkish Coffee Maker With Sensor 800 Wa.jpg,home appliances,Noon
